"","lav1","lav2","lav3","lav4","lav5","lav6","høj1","høj2","høj3","høj4","høj5","høj6"
"1756",13,21,33,2666,509,499,14,22,62,1628,977,4507
"1757",15,20,41,791,521,487,15,29,56,850,10620,1842
"1758",10,15,32,132,138,423,23,27,47,1498,1396,1421
"1759",9,18,25,938,2776,1833,16,22,70,991,1498,3051
"1760",8,13,48,152,268,231,17,20,55,1623,29793,946
"1761",11,18,38,1031,7645,326,19,28,63,3810,1446,1275
"1762",12,13,47,366,2846,694,16,24,62,1356,1129,791
"1763",11,17,21,392,70,725,14,20,55,1158,6502,5999
"1764",10,16,36,1173,855,442,13,21,57,3796,31538,1745
"1765",15,19,27,1049,958,301,16,25,62,1144,3150,1757
"1766",13,16,43,142,461,966,13,21,47,1125,36009,1578
"1767",9,14,35,389,435,1714,14,22,48,1661,3738,6485
"1768",12,21,25,1345,342,147,15,26,57,1283,10832,3936
"1769",8,13,23,334,346,473,15,22,57,1598,5583,660
"1770",17,13,40,790,20064,1426,17,20,87,1678,2882,5329
"1771",9,22,58,280,1210,221,21,30,50,1438,482422,4882
"1772",9,27,31,690,315,631,16,21,62,1409,1392,1710
"1773",8,13,56,169,1604,320,13,26,43,3431,41273,1018
"1774",12,20,26,278,2225,204,15,23,67,2206,4540,1414
"1775",14,14,30,156,85,3662,12,24,57,505,7843,3112
"1776",8,16,43,175,68,281,12,28,53,2578,1312,1057
"1777",10,15,30,435,560,265,16,22,91,739,7703,770
"1778",9,20,29,260,379,365,13,34,54,1407,15243,1750
"1779",9,17,44,124,235,3432,13,24,43,468,3430,1249
"1780",11,16,37,791,73,1032,14,30,45,2597,4665,1118
"1781",13,13,40,115,1768,356,12,28,92,2889,164002,2691
"1782",19,21,43,156,342,239,15,25,53,780,1044,3514
"1783",9,16,61,2124,724,656,13,28,47,1873,25538,1883
"1784",16,24,41,428,210,1195,14,30,48,1412,2404,1146
"1785",8,18,28,760,297,542,18,20,60,1029,1932,9091
"1786",10,14,38,1449,677,335,20,25,52,4551,5123,961
"1787",15,17,22,303,4916,442,13,25,66,626,5029,2663
"1788",9,19,27,177,2134,172,16,29,68,1523,38479,2341
"1789",10,10,28,974,2137,333,15,24,64,798,6677,1794
"1790",13,13,36,1623,326,93,20,23,62,820,1600,1543
"1791",11,16,40,202,278,661,18,27,49,5337,1274,809
"1792",14,15,22,105,789,207,12,22,46,2454,5755,1447
"1793",8,25,48,448,497,812,13,29,52,1937,126472,2998
"1794",11,11,32,473,318,784,19,23,42,1264,4134,783
"1795",8,21,34,64,343,1135,13,27,73,2151,2602,3021
"1796",15,14,24,133,130,139,13,21,59,3874,3245,1402
"1797",10,24,30,311,684,155,16,31,63,3556,6062,2520
"1798",11,22,36,270,2198,912,14,24,56,1982,3573,2235
"1799",10,16,42,332,2238,239,14,26,56,2632,16084,1131
"1800",10,35,35,243,410,493,15,23,60,1368,678,2265
"1801",10,21,60,194,332,760,11,21,53,1285,2120,851
"1802",8,13,48,137,1162,145,17,27,57,2615,1533,1229
"1803",7,21,26,598,153,743,18,22,50,4130,1255,2057
"1804",7,21,44,215,1661,396,15,28,56,3199,5589,4061
"1805",10,20,31,319,482,926,11,18,52,1189,19378,1368
"1806",8,21,38,475,905,1947,11,34,47,5344,6413,1107
"1807",13,23,51,1540,454,513,16,19,56,2853,2454,1880
"1808",7,15,33,420,606,781,12,21,71,2925,3500,1353
"1809",13,16,56,680,1171,107,17,25,44,970,4090,3325
"1810",12,15,26,359,172,761,16,22,60,1161,17693,1390
"1811",15,19,28,148,1030,475,16,23,60,1484,16848,1309
"1812",10,16,58,222,326,616,22,23,61,979,1625,3856
"1813",10,17,64,358,437,1440,14,21,56,2291,5024,1804
"1814",9,28,49,875,2684,169,13,26,47,1315,4348,2192
"1815",12,17,33,240,476,267,15,25,70,1694,1260,1417
"1816",10,24,34,211,265,326,15,22,60,1666,6735,3025
"1817",9,17,37,370,185,244,15,31,53,2821,1880,3372
"1818",7,13,33,260,251,86,12,27,46,924,3336,3083
"1819",10,20,45,287,809,186,18,24,51,2629,3029,2200
"1820",10,15,30,1281,717,697,13,20,56,1056,1604,1098
"1821",10,14,28,149,282,675,13,21,76,1629,3962,1625
"1822",7,22,45,260,305,248,14,24,56,1788,2677,5104
"1823",10,11,23,3432,457,286,15,23,49,1448,4021,1354
"1824",9,18,26,373,102,259,11,31,61,2208,3625,2118
"1825",10,11,39,948,98,313,14,21,39,2398,59287,752
"1826",10,17,58,870,230,94,16,30,93,2565,7376,975
"1827",8,16,41,269,452,102,13,26,54,1495,11899,953
"1828",7,18,48,225,1528,753,15,21,51,3477,1913,2628
"1829",8,22,55,605,17725,81,14,21,49,2166,6046,816
"1830",12,17,30,1425,241,100,17,24,51,6790,10097,1146
"1831",10,10,53,604,778,740,21,35,61,1518,12246,2151
"1832",10,15,26,162,673,306,12,27,50,3034,59048,2868
"1833",6,16,46,360,209,287,11,22,51,810,4169,2910
"1834",10,25,66,2161,69,221,13,24,51,1590,3819,1615
"1835",9,14,35,353,343,430,14,21,70,2586,4624,1283
"1836",10,18,28,337,476,880,11,24,61,797,971,1027
"1837",9,22,29,202,303,1416,16,23,48,2982,1653,2685
"1838",8,13,59,201,321,260,13,18,46,1093,84993,1861
"1839",11,13,16,299,277,930,23,25,71,2008,167945,716
"1840",9,13,40,424,7231,256,15,26,73,1326,6078,1395
"1841",8,22,47,658,1350,304,16,18,55,1207,2682,2034
"1842",15,12,34,242,2263,325,14,32,53,2870,29480,2999
"1843",8,10,44,1754,654,1297,15,23,50,1464,134920,2001
"1844",9,16,41,432,1055,650,14,26,67,1359,10932,4552
"1845",10,15,38,75,739,395,18,22,62,1777,5962,2042
"1846",12,10,37,624,177,333,19,29,61,2257,2711,885
"1847",9,13,18,1213,704,788,16,23,53,1286,26470,2607
"1848",11,20,37,301,262,116,13,25,63,2398,2420,1837
"1849",13,17,36,1508,115,75,13,27,73,849,13078,2005
"1850",10,17,32,142,1234,1240,17,21,70,2453,3068,928
"1851",14,19,73,499,705,88,13,24,72,1387,7851,1819
"1852",7,14,22,267,1157,396,20,27,69,2940,1766,2513
"1853",22,11,36,893,5189,164,18,20,52,1642,6126,1941
"1854",8,14,47,730,616,100,13,26,47,1727,8844,1017
"1855",9,19,80,333,231,629,15,23,50,2243,56202,547
"1856",9,14,28,212,101,109,21,21,69,2245,2887,1542
"1857",7,30,51,95,88,1913,17,23,62,1016,2011,1446
"1858",13,17,45,498,692,1450,14,21,58,1380,4597,2125
"1859",9,16,21,633,654,148,15,23,61,1454,746,1669
"1860",9,12,36,1030,165,639,12,22,45,3877,1690,4292
"1861",8,14,42,398,532,38,22,41,75,1225,2606,761
"1862",11,22,29,629,1233,189,11,25,71,1442,4499,1539
"1863",11,25,41,197,204,229,22,28,59,4135,2026,1943
"1864",11,17,23,1287,435,188,11,25,56,2147,5644,919
"1865",9,16,27,783,160,620,18,23,74,2096,898,970
"1866",13,22,40,386,1096,233,19,24,62,1910,4100,2113
"1867",9,13,55,109,224,203,20,21,60,1760,8120,2548
"1868",8,16,38,244,402,1480,14,23,58,1140,42518,3103
"1869",12,13,24,788,513,1378,15,25,86,3545,4795,1320
"1870",8,12,37,1821,188,637,16,32,68,2650,882,2458
"1871",9,15,43,917,1202,297,15,31,50,2415,8377,5184
"1872",9,14,30,226,188,284,15,28,61,1488,23409,1022
"1873",9,20,30,268,144,173,14,22,61,2649,970,2085
"1874",13,15,66,135,302,1099,14,23,57,1209,22965,2408
"1875",9,38,17,350,204,738,14,25,45,1479,3855,4823
"1876",14,18,24,74,241,200,16,21,47,2001,1414,1816
"1877",10,15,34,241,918,431,14,21,47,1601,5680,976
"1878",13,15,35,429,231,3152,12,30,56,2098,3086,2004
"1879",14,14,41,388,208,1296,11,23,61,1355,53045,3883
"1880",9,18,23,286,5819,824,13,25,67,1073,6467,2123
"1881",13,15,101,95,231,175,16,21,53,786,20186,539
"1882",8,14,54,877,1801,833,13,26,65,2107,1969,1823
"1883",10,20,49,987,3435,256,13,34,65,2393,7888,467
"1884",15,23,21,348,5844,525,12,25,46,597,3330,2392
"1885",14,13,46,581,337,390,14,28,43,2732,1357,2146
"1886",17,17,39,1180,198,208,15,23,57,1203,565833,2624
"1887",12,14,40,1614,416,1292,12,25,73,1492,55170,979
"1888",6,19,22,605,85,368,18,30,40,3083,4773,1244
"1889",10,20,39,205,201,342,13,31,44,2201,14198,1938
"1890",9,13,32,835,340,1817,14,31,47,4703,5829,4443
"1891",9,12,26,1420,222,1529,14,26,53,3314,1718,3414
"1892",9,12,35,80,639,2645,14,22,63,2321,15081,1048
"1893",9,16,38,762,1074,577,16,19,65,1564,2537,1479
"1894",8,19,45,851,700,713,17,33,68,1020,25658,865
"1895",10,17,44,234,245,266,15,24,65,2759,2172,510
"1896",7,17,38,436,2223,564,16,22,48,1016,780,2155
"1897",9,24,45,430,1828,182,21,22,44,1611,5760,1282
"1898",10,16,38,165,141,38,14,22,64,2347,5431,2074
"1899",8,18,23,1100,1055,662,13,26,90,3564,1159,1467
"1900",10,15,20,177,177,287,13,26,50,1270,7863,2301
"1901",14,15,40,2299,205,128,14,29,78,6123,11397,1560
"1902",10,11,35,1344,13666,264,18,21,55,3108,3447,1910
"1903",9,11,75,3620,314,1656,16,22,69,1099,3215,2732
"1904",10,26,32,251,238,331,15,26,76,2566,45146,1327
"1905",12,19,34,239,386,507,15,41,88,2011,18776,1303
"1906",10,18,25,104,9304,1039,9,21,64,821,10614,2615
"1907",11,26,47,621,2258,4780,11,22,57,1253,1368,1623
"1908",9,12,31,231,686,1000,13,23,47,5629,1173,1425
"1909",9,15,39,198,138,1326,19,31,60,660,1591,2511
"1910",10,18,37,144,118,2295,15,21,56,511,31499,1480
"1911",8,13,41,937,92,1099,12,21,54,2354,2928,1578
"1912",10,15,27,635,260,279,16,27,50,2116,13394,979
"1913",13,18,33,198,1119,1094,17,25,74,2606,1881,2446
"1914",10,21,33,710,1013,344,15,20,54,2737,4066,2113
"1915",12,12,34,775,612,1549,14,23,69,1520,131782,1744
"1916",8,18,35,161,499,1275,14,25,54,4197,1223,2035
"1917",12,20,32,607,372,359,12,22,60,2731,2798,1851
"1918",12,24,35,352,123,134,16,27,49,973,38690,5273
"1919",10,18,42,254,669,995,15,28,40,1062,3187,1037
"1920",12,15,35,739,2216,1807,13,27,53,1266,5622,3321
"1921",7,15,35,146,414,551,12,24,58,3800,19592,10160
"1922",9,23,27,84,378,278,19,23,56,973,819,4183
"1923",10,11,68,670,252,300,17,27,54,2287,1896,3030
"1924",8,16,41,426,177,1328,19,26,81,1487,5360,1503
"1925",10,15,44,1517,444,539,14,28,46,1161,2020,3474
"1926",7,20,40,363,72390,1798,12,27,42,3179,5802,1662
"1927",11,14,43,1451,1015,1372,20,27,54,1375,2716,1627
"1928",10,15,47,215,184,769,20,21,92,764,4305,2322
"1929",9,21,36,37,499,248,20,21,60,3917,2436,2305
"1930",8,12,26,396,672,651,14,22,62,1065,2845,3655
"1931",12,14,49,1330,568,1634,14,19,48,4875,5976,1504
"1932",9,19,29,127,1584,230,12,24,69,2178,47431,2152
"1933",9,20,34,111,411,1120,14,19,62,1783,35764,2450
"1934",11,20,56,475,717,331,20,25,75,2802,1981,3147
"1935",10,19,31,904,357,343,14,22,60,1954,15067,722
"1936",7,15,71,662,521,201,27,18,63,1058,2819,1131
"1937",12,12,46,627,1604,272,14,20,65,1028,4037,2921
"1938",15,14,42,410,557,192,13,21,62,2678,2766,1936
"1939",10,20,43,644,212,438,15,27,55,3430,14569,2297
"1940",17,17,46,108,3465,220,14,30,49,2192,2464,742
"1941",8,13,29,990,638,224,14,23,60,3342,1335,685
"1942",9,12,24,1334,399,567,15,32,43,1283,38792,1873
"1943",12,17,31,423,417,60,18,25,65,2917,1589,2088
"1944",10,15,34,378,472,312,17,31,54,2870,12874,2242
"1945",10,15,49,1386,183,761,15,18,71,1292,34909,4645
"1946",9,14,25,178,339,2977,21,25,43,776,14362,1930
"1947",9,14,49,466,158,170,15,23,64,2299,4687,3237
"1948",8,21,52,995,447,1378,11,21,74,3389,516,5064
"1949",10,16,43,497,915,1198,13,27,43,3804,31300,1488
"1950",12,23,30,760,627,232,16,26,82,2262,5104,1978
"1951",11,16,35,78,155,1190,11,21,57,1166,1799,2576
"1952",13,22,46,144,607,146,18,20,66,830,12386,4369
"1953",10,14,17,664,1978,345,17,18,84,1227,4404,5081
"1954",8,13,53,124,630,307,13,24,48,921,10906,1801
"1955",7,21,35,184,98,377,15,29,68,1981,5208,917
"1956",12,15,33,261,564,718,15,25,53,885,4212,623
"1957",11,18,31,2055,2421,171,14,20,48,3857,2617,3160
"1958",9,20,30,943,1292,343,14,29,59,2995,9622,2284
"1959",9,14,23,246,156,428,14,33,61,2272,27765,1886
"1960",9,29,32,881,164,650,12,21,47,1013,2692,1399
"1961",12,12,50,285,3029,203,17,17,66,1682,2604,3213
"1962",9,12,46,1613,1109,419,13,20,54,1030,2303,1212
"1963",13,17,38,762,144,366,19,27,44,9625,1490,1189
"1964",9,12,43,725,274,205,14,22,61,3876,3670,2048
"1965",10,16,35,262,190,1848,19,21,65,1557,1650,1586
"1966",15,10,47,1182,251,199,11,27,43,2438,6116,2392
"1967",11,13,40,130,332,454,16,24,64,1482,18160,1756
"1968",13,14,43,154,130,1268,13,23,58,672,5654,836
"1969",10,9,63,303,131,274,14,22,64,1339,399,1810
"1970",12,15,43,341,1320,637,14,29,68,4436,8106,1250
"1971",10,18,21,590,3235,328,21,23,65,2719,3026,3191
"1972",13,23,33,284,13543,260,13,34,67,4509,52325,2014
"1973",10,16,31,284,689,1732,16,29,50,728,3294,2531
"1974",11,13,33,611,1697,149,13,23,77,2271,2640,1234
"1975",9,11,26,103,753807,2653,11,32,81,3665,5025,1919
"1976",12,12,26,135,169,287,15,17,89,3344,2730,2866
"1977",8,16,46,445,112,807,16,24,48,1507,19047,2169
"1978",10,13,51,1278,161,1234,15,35,48,498,1972,2464
"1979",9,15,34,582,78,161,12,32,52,2628,5631,1622
"1980",10,21,44,839,423,437,14,28,73,5149,4193,1330
"1981",10,16,37,183,162,507,14,22,91,505,2891,1851
"1982",10,11,24,656,95,93,14,23,58,3000,1483,2937
"1983",8,11,44,185,352,180,16,25,60,824,2109,727
"1984",12,13,36,420,125,878,15,23,71,2034,2138,846
"1985",13,12,39,401,673,2827,16,22,69,2988,909,1222
"1986",11,16,47,198,360,602,11,24,64,2545,11703,1533
"1987",16,17,27,317,129,750,16,20,55,2610,9768,2247
"1988",11,14,32,830,312,2160,15,33,54,1140,1169,4048
"1989",8,22,48,571,1378,410,12,24,78,1348,944,914
"1990",8,15,31,280,219,215,14,22,68,1967,17561,1537
"1991",13,19,38,240,784,403,12,24,56,1293,3142,2004
"1992",9,20,48,132,416,511,15,20,65,2770,3205,916
"1993",9,22,31,436,672,552,13,19,46,631,2585,2034
"1994",9,13,36,672,108742,698,13,24,51,3913,10231,985
"1995",24,16,43,137,2940,778,12,18,70,2725,3018,3843
"1996",11,13,36,125,423,212,12,19,60,1809,1859,1204
"1997",11,11,31,602,296,1785,14,22,54,881,4288,3179
"1998",7,9,36,219,1924,160,17,24,59,4126,3877,1137
"1999",10,18,29,239,820,351,14,26,92,630,6519,954
"2000",8,22,36,532,140,1838,16,22,67,961,1864,1955
"2001",7,22,57,377,169,196,15,27,56,1220,1367,2167
"2002",15,14,29,81,329,1595,14,22,68,1383,4043,1990
"2003",9,17,48,444,593,182,16,22,65,848,3941,1493
"2004",18,23,27,115,1951,238,13,36,51,1512,3469,2207
"2005",8,13,26,884,3604,1875,16,25,77,2599,2522,2108
"2006",8,13,34,903,1005,724,12,27,58,967,4045,975
"2007",8,18,29,430,537,261,16,23,53,3543,4809,1884
"2008",10,16,41,1866,4327,3976,18,28,60,2111,1985,1859
"2009",16,14,39,345,1132,3769,17,29,82,3172,1531,1679
"2010",8,12,39,1958,389,91,13,34,42,1742,9120,807
"2011",9,16,34,827,107,854,14,17,54,2106,4178,1665
"2012",10,24,40,926,4325,706,14,21,64,2010,8290,1533
"2013",15,14,56,129,155,255,16,24,50,1313,66629,2392
"2014",10,17,30,972,323,522,13,21,49,1326,36377,2332
"2015",8,18,67,108,540,462,15,25,57,1124,5102,1503
"2016",11,17,35,62,223,398,12,27,51,793,2932,1333
"2017",8,13,38,231,558,69,16,31,41,2379,10174,2770
"2018",11,16,19,349,272,197,16,28,66,1511,32198,1142
"2019",12,14,31,158,357,377,15,34,60,1532,14497,3415
"2020",9,29,43,185,173,537,16,19,58,3721,8623,661
"2021",11,12,39,253,432,1027,16,22,92,1520,3153,2975
"2022",10,21,29,132,364,371,15,26,49,3093,1428,1869
"2023",9,19,34,402,3159,94,14,26,66,1762,5046,2380
"2024",7,15,30,1658,195,343,16,23,47,1461,1463,1190
"2025",9,17,29,917,159,982,17,35,71,710,1659,2323
"2026",15,15,50,434,385,263,16,21,50,1695,25709,886
"2027",10,17,39,2385,1798,629,17,22,46,1725,1678,1983
"2028",9,21,28,583,957,223,17,26,54,761,1161,4231
"2029",8,12,50,173,117,105,16,23,54,2130,4835,693
"2030",12,15,58,389,713,1489,15,24,65,2083,3492,1804
"2031",8,19,32,149,5041,112,13,23,48,2279,2576,2223
"2032",9,25,33,207,993,305,13,23,62,3187,6418,2266
"2033",18,11,30,129,102,593,13,19,46,1445,17351,2262
"2034",9,27,41,252,204,186,12,28,79,2843,3408,1000
"2035",9,19,44,2176,117,709,19,20,67,1347,3908,1842
"2036",11,24,28,420,1250,341,17,23,61,682,2320,745
"2037",10,16,24,1146,787,366,13,30,60,2857,3012,784
"2038",16,15,32,220,1161,824,15,20,52,946,1104,2280
"2039",11,14,29,265,259,669,15,29,46,698,2417,1110
"2040",17,24,28,102,465,465,15,23,64,1921,9315,2215
"2041",8,16,41,985,323,848,17,26,72,925,1300,2053
"2042",8,14,34,2553,1047,231,14,25,48,1390,14507,1588
"2043",9,19,27,265,1661,106,15,21,63,2936,5541,1492
"2044",7,22,22,317,971,733,15,24,73,685,13177,3896
"2045",11,13,35,1455,1151,284,16,21,58,1353,7105,1547
"2046",14,9,26,524,3476,100,16,35,44,1633,52123,2602
"2047",9,20,68,1484,204,1230,14,23,56,1477,889,4549
"2048",11,13,32,120,194,888,16,28,47,587,6640,939
"2049",10,17,36,289,520,314,15,24,70,1922,2285,1472
"2050",9,12,33,104,587,1204,15,23,73,1405,3328,1021
"2051",10,12,23,476,127,1460,15,24,58,1351,7328,2442
"2052",12,19,31,656,318,1475,19,24,79,1066,2646,1910
"2053",7,19,60,979,169,895,16,20,59,2928,70539,2374
"2054",9,20,31,247,382,472,11,24,56,4384,5766,2933
"2055",12,17,38,934,274,998,18,21,49,3015,3953,1607
"2056",7,15,22,1126,568,224,16,39,54,784,3736,1378
"2057",7,20,50,89,2756,303,12,24,50,464,1254,606
"2058",16,12,27,177,218,2044,13,32,58,2391,20370,931
"2059",10,18,21,202,633,127,16,21,53,561,2181,1143
"2060",12,20,36,297,51549,253,15,27,73,3249,5312,2529
"2061",15,18,34,759,299,79,14,28,47,1705,3192,1644
"2062",10,15,30,291,8562,406,14,33,77,1228,1229,1864
"2063",8,17,40,891,862,386,21,23,57,1542,2367,3040
"2064",14,15,47,3656,23281,319,11,34,69,2905,13580,2278
"2065",12,16,27,934,1492,311,13,31,71,1645,10488,1228
"2066",11,20,21,279,4835,986,14,19,47,2321,3411,1642
"2067",8,15,27,303,286,1573,22,25,57,2750,20279,2017
"2068",10,13,29,1248,421,869,13,24,79,1531,5863,2127
"2069",10,12,30,342,281,128,12,25,47,2236,4251,5386
"2070",14,30,49,320,262,1526,17,25,52,3208,7805,804
"2071",15,23,21,496,3013,153,16,23,65,1163,3239,1300
"2072",10,15,33,1062,152,150,17,26,72,2601,3335,1768
"2073",11,12,32,249,124,157,14,24,41,2296,5687,2334
"2074",12,16,26,1542,539,249,13,21,58,1537,2688,458
"2075",8,15,14,245,1782,890,14,31,64,751,2662,1798
"2076",14,11,41,112,106,1158,14,23,49,1576,6551,2129
"2077",11,17,31,326,299,1125,13,20,64,3152,4036,2851
"2078",9,20,46,169,361,52,16,25,55,1728,16993,1116
"2079",11,16,28,631,703,486,13,25,52,4260,2775,840
"2080",12,14,49,452,311,1119,13,30,47,1407,21781,1590
"2081",6,15,23,173,2218,1356,15,24,53,1441,3632,874
"2082",10,14,50,170,144,377,14,22,72,2685,46791,1719
"2083",11,15,39,332,484,492,16,19,63,1767,4339,1904
"2084",14,26,51,682,1053,118,14,20,51,4773,886,5057
"2085",17,24,32,144,1498,386,14,23,54,1819,24896,1338
"2086",11,15,22,57,145,416,15,18,53,4402,3438,2312
"2087",10,20,23,1253,1344,3495,14,20,47,1051,4749,2609
"2088",7,22,47,203,565,216,12,22,51,1128,1642,964
"2089",13,13,39,546,1248,222,18,28,53,1394,1639,1295
"2090",13,12,39,672,2344,687,13,30,77,2451,5489,1790
"2091",7,13,32,1011,7728,374,21,23,57,876,5581,2444
"2092",12,17,41,1309,236,123,15,29,69,1893,1732,2902
"2093",8,17,33,559,359,270,15,28,66,1171,17182,3772
"2094",11,15,58,709,98,329,15,31,59,2557,5243,1273
"2095",16,21,53,222,284,541,13,34,60,2681,6195,517
"2096",10,17,25,993,1445,379,13,22,53,906,2049,856
"2097",10,17,34,135,1063,1448,15,32,64,1715,2977,2660
"2098",13,18,26,831,63,242,19,18,59,2278,2313,4190
"2099",11,12,39,1437,258,373,17,24,63,2294,8603,2340
"2100",7,12,38,138,317,1530,16,20,49,1511,1720,4572
"2101",12,16,26,588,526,192,22,18,49,5211,1995,1079
"2102",7,15,33,2554,81,1885,15,24,52,1005,1107,1698
"2103",12,14,26,183,402,662,16,23,50,1657,2427,1641
"2104",11,13,53,316,594,86,19,25,60,1042,3423,2277
"2105",8,15,31,1474,470,794,14,35,49,2909,1233,846
"2106",15,17,32,258,1993,2293,17,29,50,1230,5794,1485
"2107",10,25,55,1601,210,153,14,30,44,1439,1793,1334
"2108",7,15,23,384,1073,2136,11,23,45,983,34202,1471
"2109",7,19,27,338,588,520,18,27,47,697,31399,1357
"2110",10,15,38,1340,550,370,15,19,85,857,2536,829
"2111",9,13,29,678,6267,297,19,22,43,2560,1910,744
"2112",8,16,52,323,525,230,12,27,57,1335,1453,762
"2113",11,22,34,292,428,129,14,21,57,1459,2249,1167
"2114",13,19,33,178,592,358,13,23,51,2850,11013,580
"2115",12,16,41,423,5060,235,16,26,76,3108,4612,695
"2116",11,19,57,622,688,214,15,22,42,1214,3184,1195
"2117",7,14,21,116,557,1085,15,23,48,1582,4257,724
"2118",12,12,43,311,720,83,14,20,51,3050,1197,4655
"2119",7,23,35,212,354,1320,13,20,59,2539,2212,1431
"2120",9,20,31,171,987,274,14,25,53,1169,2418,1034
"2121",9,20,42,256,8647,1431,15,26,57,1343,4106,1750
"2122",19,17,31,538,334,291,13,19,88,5868,1366,1318
"2123",10,13,37,213,524,256,12,23,63,1007,1447,3835
"2124",10,23,40,550,923,333,12,24,79,2276,11985,3141
"2125",9,18,34,1279,638,965,17,23,53,866,4302,2013
"2126",10,14,24,1284,696,431,23,26,59,1514,5061,1348
"2127",11,12,29,344,35450,143,13,24,61,1396,9519,2651
"2128",16,12,51,262,718,168,14,23,71,952,3312,5286
"2129",8,17,46,1957,486,175,13,32,61,2148,6922,2790
"2130",10,15,74,461,261,321,16,30,69,1693,11672,4835
"2131",12,16,54,138,349253,1711,15,31,57,1970,22747,2714
"2132",10,19,30,330,12503,169,14,24,67,888,46914,2061
"2133",9,21,67,879,416,140,12,23,61,1803,767,7870
"2134",15,13,48,67,12993,613,15,29,66,3728,4631,1077
"2135",9,21,94,208,1972,892,17,20,108,1023,15699,1074
"2136",10,14,55,2161,2030,794,23,24,45,2058,1891,1368
"2137",10,23,35,118,420,429,24,19,62,3211,684,2167
"2138",10,14,47,460,394,1129,16,21,56,837,4724,1462
"2139",15,14,33,247,188,460,12,29,66,758,10323,3225
"2140",17,15,72,864,9836,95,18,24,66,915,6369,2021
"2141",8,18,36,410,105,224,16,22,57,1989,1772,842
"2142",7,19,24,1406,1688,460,15,23,55,1335,4734,1060
"2143",8,15,34,454,144,268,15,25,60,1520,9023,973
"2144",10,18,23,604,231,324,14,27,50,2877,2771,781
"2145",10,21,56,174,343,489,15,21,55,2099,1401,1260
"2146",12,16,41,330,734,847,14,21,75,3362,854,2932
"2147",9,15,57,161,384,401,14,30,57,910,1150,2708
"2148",8,17,32,785,175,1550,17,21,54,3475,3103,1663
"2149",22,20,34,376,450,32,12,18,65,3394,1079,1704
"2150",11,15,23,412,935,90,14,24,62,1796,1402,4010
"2151",15,14,18,517,774,435,14,30,67,2051,2176,2467
"2152",14,16,37,114,117,952,17,24,45,1346,15588,1602
"2153",14,14,50,181,326,803,18,31,42,4320,2550,1030
"2154",11,14,60,147,303,1867,16,23,57,3317,1872,1857
"2155",10,18,22,2243,301,169,13,19,53,3477,3790,1020
"2156",9,21,42,707,2752,352,19,19,63,2308,3712,753
"2157",14,20,69,606,5110,264,16,28,61,2609,4627,1566
"2158",9,13,30,746,458,1166,14,25,62,1513,1615,3920
"2159",11,19,66,266,174,183,15,22,43,1455,3617,824
"2160",11,17,33,618,95,499,13,28,54,4202,2933,3936
"2161",15,27,51,293,322,302,18,36,63,4323,38925,1619
"2162",9,27,34,422,148,430,12,20,50,1967,5196,1334
"2163",14,16,37,484,973,563,12,23,60,1004,2301,2799
"2164",9,16,27,1774,379,620,14,25,62,1254,2984,4737
"2165",12,13,41,209,201,147,12,22,75,1445,1772,2751
"2166",11,14,64,217,782,227,11,24,47,1464,2095,1704
"2167",9,23,41,239,226,2132,16,23,48,619,421,1231
"2168",12,15,29,815,189,367,13,26,57,2506,11117,1988
"2169",6,16,28,1311,2423,90,18,35,74,1812,2450,2436
"2170",10,14,25,130,213,107,14,30,49,914,4622,1317
"2171",21,24,39,403,962,191,12,23,51,3304,3959,1160
"2172",9,24,74,929,600,474,18,25,50,1219,1716,1562
"2173",14,15,53,312,919,321,15,17,49,1502,18865,900
"2174",9,15,78,5847,1239,533,13,19,46,735,2560,2173
"2175",10,22,39,265,357,68,13,24,42,3098,24087,2237
