"","lav1","lav2","lav3","lav4","lav5","lav6","høj1","høj2","høj3","høj4","høj5","høj6"
"5888",9,16,38,126,748,198,12,24,66,2136,2451,1047
"5889",7,22,21,180,319,397,14,20,66,1292,4686,1119
"5890",10,16,56,1770,534,684,14,28,59,2299,22469,4003
"5891",8,20,47,71,2709,69,13,33,51,1947,16992,750
"5892",11,17,44,177,190,1716,17,35,64,2303,15950,2283
"5893",7,24,29,523,1277,1297,13,29,53,1147,1297,3893
"5894",11,21,52,662,789,122,12,26,67,2466,4081,750
"5895",10,13,27,1207,1426,252,15,29,59,5254,75931,664
"5896",10,12,54,82,1444,1716,16,29,64,2297,1635,2062
"5897",9,15,38,157,300,215,16,29,54,771,13269,1428
"5898",9,18,51,596,1335,248,17,41,45,1575,6484,1180
"5899",10,13,43,221,77,880,14,22,55,1743,6665,1899
"5900",12,22,29,101,1188,155,18,25,56,1524,1033,862
"5901",8,17,23,549,600,945,13,25,45,3748,6629,1826
"5902",12,20,46,737,534,229,14,21,54,2176,109366,1599
"5903",11,18,33,119,374,222,14,19,56,3372,193811,2266
"5904",9,15,24,290,11585,127,18,22,67,400,3378,1218
"5905",13,16,35,654,101,177,14,19,56,1922,23780,324
"5906",7,14,37,405,7568,458,15,20,41,3441,33794,2399
"5907",7,18,28,401,1901,126,17,27,48,1429,1586,1068
"5908",8,18,29,201,721,316,15,21,46,2202,4378,796
"5909",12,17,43,90,964,69,16,24,76,1349,2965,2266
"5910",12,14,40,388,155,292,11,27,65,1140,10498,1958
"5911",12,17,55,1901,110,876,12,34,57,2698,25246,1076
"5912",12,18,47,111,209,268,19,25,81,3341,4640,4114
"5913",7,13,30,465,1517,517,11,26,52,1109,10197,1828
"5914",8,31,29,541,735,266,15,21,58,2958,1451,3142
"5915",14,14,28,418,526,639,17,20,43,2201,1243,1115
"5916",18,18,50,5039,1202,1301,15,29,49,2552,81254,2185
"5917",9,15,34,161,206,151,14,22,54,680,3907,1956
"5918",8,17,35,210,2134,163,19,32,64,1091,4451,1817
"5919",10,28,32,106,318,788,15,25,75,1416,919,1263
"5920",9,19,35,1128,109,96,16,23,45,2056,1728,2427
"5921",11,17,33,104,1866,141,13,23,45,1500,5706,2610
"5922",8,25,29,528,1615,511,12,25,68,1197,6514,1468
"5923",9,16,32,347,783,455,13,23,73,2319,10059,1964
"5924",11,14,43,378,235,239,12,24,76,2367,1544,999
"5925",11,14,30,432,232,259,17,21,74,1248,2127,2370
"5926",8,14,26,1157,308,1267,19,29,60,1411,2702,2408
"5927",10,13,40,519,964,940,14,18,56,1619,3666,3216
"5928",13,28,36,204,238,276,16,24,78,1766,4481,1738
"5929",9,17,39,165,82,606,12,22,75,1522,1027,3746
"5930",15,15,24,200,3063,315,16,19,77,663,27551,1179
"5931",9,25,40,112,1695,646,18,36,71,1434,2161,750
"5932",10,14,57,252,284,309,15,25,69,2046,2798,1101
"5933",13,16,46,310,338,514,17,26,53,5540,81741,4004
"5934",9,13,22,814,4495,108,14,24,60,692,5965,3377
"5935",12,15,34,803,180,243,16,19,66,1687,1417,1610
"5936",10,15,29,113,6752,104,17,30,71,891,3804,1283
"5937",13,22,36,395,801,462,19,23,62,1246,4436,1906
"5938",8,19,22,755,72,142,12,32,49,602,8763,2028
"5939",8,22,22,124,151,980,16,24,76,1539,3674,2967
"5940",12,13,61,438,630,368,13,27,80,2818,2445,2450
"5941",10,13,31,2451,233,91,16,24,54,1415,6690,956
"5942",12,13,39,149,743,549,14,19,62,1776,15388,1100
"5943",10,19,32,384,1189,538,18,26,73,1028,41785,699
"5944",11,17,45,229,12824,163,15,19,62,1067,826,2555
"5945",15,15,29,123,155,278,17,27,72,761,13114,1360
"5946",10,10,33,730,204,425,21,28,58,1872,1532,3672
"5947",9,15,28,900,79,647,11,19,48,1196,2786,1647
"5948",10,14,32,1306,174,169,15,25,92,1856,5330,1926
"5949",12,22,56,354,1359,151,16,26,58,2783,40735,1570
"5950",10,10,50,416,2654,233,12,36,58,2224,7372,1209
"5951",9,14,33,197,245,72,12,21,75,2062,3245,1492
"5952",15,17,48,435,438,248,16,30,51,1544,4001,1118
"5953",8,16,40,1001,1304,77,14,31,64,2961,2646,2447
"5954",12,12,30,693,197,220,16,25,57,913,887,3207
"5955",8,13,34,245,719,342,13,29,62,404,944,995
"5956",7,17,41,133,156,599,13,20,53,1196,10669,1162
"5957",10,13,32,1197,535,134,22,32,42,1638,1787,1826
"5958",10,11,35,546,297,197,18,29,47,2127,10124,1657
"5959",15,15,27,189,4032,203,13,21,73,967,28264,1846
"5960",12,10,55,1110,307,1531,22,20,46,1121,4501,1330
"5961",9,22,44,81,392,83,17,20,67,2597,15159,954
"5962",10,9,30,295,648,2321,14,22,55,1479,6358,868
"5963",10,26,22,307,363,495,15,23,43,2096,37244,1731
"5964",8,18,49,830,577,250,20,19,51,1496,10033,1155
"5965",10,17,50,226,288,1472,13,22,50,1475,12937,1368
"5966",11,15,29,3284,1858,161,13,29,68,851,6124,783
"5967",12,16,43,353,377,524,13,18,68,2423,2514,1358
"5968",14,19,35,386,1751,1615,13,26,59,1930,2767,1293
"5969",9,19,56,319,1860,2664,14,24,67,1973,2171,2015
"5970",9,21,43,604,378,399,14,28,69,1057,3508,938
"5971",14,14,50,380,2370,2554,13,22,66,911,4486,1075
"5972",7,22,46,267,368,163,20,25,86,2753,11613,2482
"5973",11,17,30,90,1185,297,18,24,49,1136,21826,1511
"5974",9,13,81,2392,879,426,13,26,50,1233,13297,1303
"5975",12,14,49,1239,101,208,15,22,43,4163,2037,1673
"5976",16,26,40,196,2370,450,15,25,41,4755,7585,1202
"5977",11,17,36,317,536,272,16,25,71,954,3033,1961
"5978",10,13,60,151,2626,1026,14,25,50,2096,3531,2348
"5979",10,29,48,258,1141,169,15,28,56,1494,113633,838
"5980",8,17,36,258,8445,164,12,25,50,3112,1257,3622
"5981",16,20,50,302,548,789,15,28,75,2939,3459,1257
"5982",13,20,30,682,1096,84,18,25,48,1963,1719,2897
"5983",12,18,25,200,226,275,14,22,73,4319,22464,2019
"5984",12,19,34,842,641,125,15,20,50,1583,5043,935
"5985",10,16,30,988,2829,296,15,18,63,1791,2896,4275
"5986",9,12,39,145,7316,254,13,23,76,898,4075,2551
"5987",8,26,40,718,1998,946,14,20,50,2013,24625,1251
"5988",15,14,32,6675,641,345,15,25,56,2238,19773,1410
"5989",12,18,35,2739,549,104,15,31,54,2369,5274,2989
"5990",12,20,31,659,181,536,15,30,61,1531,2035,3703
"5991",8,16,27,594,397,236,12,28,66,3338,5475,1504
"5992",6,13,50,488,11949,921,13,54,64,2657,3299,2897
"5993",10,22,43,153,940,657,14,23,68,3842,4208,636
"5994",7,19,25,122,1365,198,14,29,63,4470,5417,3616
"5995",9,24,39,420,7074,503,15,22,79,2044,2572,1461
"5996",9,15,50,285,199,425,11,23,69,2471,2914,3210
"5997",13,15,34,209,6199,458,17,23,51,1036,7999,2408
"5998",11,15,45,457,281,623,15,26,55,1486,3072,1781
"5999",9,13,34,165,287,4971,17,24,46,2105,64703,1636
"6000",8,20,25,123,242,1009,16,25,70,602,337480,4210
"6001",11,13,29,219,238,154,14,27,53,933,33062,1722
"6002",9,15,27,589,757,1367,18,22,61,2771,7368,961
"6003",13,18,29,203,3827,1926,12,33,80,1662,5459,616
"6004",9,12,45,89,129,215,14,19,41,3128,17398,2306
"6005",12,17,34,161,799,118,14,23,80,1177,3509,1298
"6006",7,22,46,2224,277,2348,15,26,59,2025,3209,1593
"6007",11,12,29,120,1474,1345,17,23,68,2963,7649,1523
"6008",18,11,56,252,876,168,17,28,67,1593,2655,2416
"6009",9,16,25,175,32,937,16,20,54,1203,4468,1131
"6010",13,17,63,147,2533,822,16,30,42,1622,2007,1287
"6011",13,14,39,196,115,730,18,25,60,3619,4157,2639
"6012",8,12,35,113,2403,371,10,19,66,1044,4055,1396
"6013",10,17,47,335,366,195,17,17,50,1631,4384,1230
"6014",8,18,33,143,9779,3467,13,21,62,4877,2857,1819
"6015",8,25,27,825,1003,238,13,25,60,2105,7192,828
"6016",14,18,55,320,487,378,13,24,61,1413,82958,2269
"6017",11,11,46,298,2860,188,15,25,49,776,6031,1759
"6018",15,14,38,241,181,552,17,25,41,1503,6949,1337
"6019",12,13,40,415,2354,885,18,27,60,1826,8363,1826
"6020",11,18,34,196,310,501,15,30,59,2127,7123,1834
"6021",8,22,32,254,282,501,16,25,71,2725,6881,938
"6022",8,16,27,454,1290,372,16,46,62,4337,104377,1190
"6023",11,15,37,337,1211,469,20,18,58,2620,4539,2363
"6024",10,12,46,366,1109,339,14,25,62,1888,655,1749
"6025",11,14,21,247,245,256,16,25,67,1420,5756,2041
"6026",10,20,27,659,320,199,12,21,58,3074,4072,1694
"6027",9,20,24,629,8486,507,16,29,67,539,33398,1174
"6028",15,15,35,303,235,357,21,28,68,1819,3672,1906
"6029",10,25,29,2559,186,495,17,33,69,2114,1641,1916
"6030",12,15,41,312,405,228,13,21,77,3983,15077,1848
"6031",9,16,26,158,175,1172,20,23,50,3681,24127,3288
"6032",16,13,40,2084,114,456,21,20,49,1455,6520,1897
"6033",13,16,36,193,7224,266,15,25,54,1217,1074,3161
"6034",9,11,36,232,487,131,14,19,59,1199,2078,1268
"6035",14,18,39,395,511,271,13,29,68,1723,625608,1627
"6036",12,17,37,381,5280,163,17,23,71,2863,4869,3670
"6037",6,18,34,184,248,734,15,24,58,733,8137,1155
"6038",13,18,39,1044,775,350,15,28,57,3811,10293,1751
"6039",10,23,30,612,78,323,15,35,50,1629,9265,1689
"6040",8,18,43,148,176,226,13,25,64,1113,2194,2772
"6041",13,17,35,780,159,2389,13,31,73,1287,2985,1392
"6042",8,11,22,295,49,247,18,21,84,843,2588,3556
"6043",8,15,67,329,558,165,11,20,60,1239,11243,3461
"6044",13,12,56,172,183,710,17,32,97,4596,2745,2849
"6045",7,14,56,248,7087,35,16,29,57,2725,2209,2030
"6046",13,11,21,719,1180,308,11,26,56,3238,1897,956
"6047",10,18,29,522,1046,1154,14,21,72,1494,2935,1495
"6048",9,19,65,210,1463,635,14,28,54,2645,5020,950
"6049",10,16,48,669,259,91,15,23,69,3364,1728,1733
"6050",7,16,24,655,522,3265,17,24,72,2298,2122,711
"6051",11,12,37,1668,1582,99,15,28,60,2167,8801,1525
"6052",13,10,41,770,296,140,14,22,58,1063,23001,5258
"6053",10,15,42,146,712,276,13,24,93,1184,479,2189
"6054",13,18,30,168,354,763,15,20,51,6108,3817,1074
"6055",8,12,19,1202,185,2862,11,24,63,1194,1573,646
"6056",8,14,28,150,5058,473,15,23,49,741,4752,1121
"6057",8,12,34,175,1399,1512,11,24,77,2058,3967,1532
"6058",13,20,32,190,192,167,19,32,51,1074,2377,1781
"6059",11,20,34,751,95,742,15,29,65,1979,11760,1193
"6060",17,12,24,160,735,226,14,23,81,2047,1548,3148
"6061",13,12,19,246,3622,308,15,21,74,2034,8171,1203
"6062",12,16,28,672,803,367,21,25,74,378,3769,2772
"6063",16,18,31,260,857,904,14,19,52,1523,2321,1299
"6064",13,15,58,520,613,160,18,25,50,4471,10341,875
"6065",11,14,33,419,960,1326,14,21,46,605,3450,2715
"6066",10,19,26,2473,232,481,13,22,55,4055,987,434
"6067",9,13,50,145,220,175,14,21,53,995,22407,936
"6068",14,12,39,589,402,310,13,24,55,5702,14279,1515
"6069",9,13,45,225,495,145,14,29,49,684,1859,1563
"6070",10,24,25,254,440,234,11,22,61,1377,1369,1559
"6071",7,24,24,256,273,799,13,24,78,962,4468,1483
"6072",14,11,28,839,1870,377,17,31,51,1969,757,2123
"6073",13,16,39,1652,88,237,17,29,60,2714,81359,973
"6074",7,16,91,312,106,352,13,22,62,2069,2594,1234
"6075",9,16,51,279,182,461,15,22,75,1240,8384,1395
"6076",9,16,87,143,152,412,13,19,47,870,38572,4341
"6077",8,14,26,1087,270,1587,20,33,54,1748,2118,1918
"6078",14,13,37,412,943,899,15,29,75,1647,1225,2257
"6079",12,13,42,733,626,2021,13,26,78,966,880,2456
"6080",9,14,25,1271,110,256,12,22,62,1143,1704,2343
"6081",13,15,48,560,106,557,17,21,55,3170,2839,4217
"6082",8,11,33,434,400,342,14,19,49,3495,5256,675
"6083",14,15,36,236,96,136,14,22,41,1023,2153,2340
"6084",13,11,29,682,522,1730,13,19,53,2923,2317,1773
"6085",7,13,37,1155,36519,300,14,31,58,1893,831,2665
"6086",7,14,34,117,520,332,13,21,65,2573,79228,2975
"6087",8,14,43,637,209,338,19,24,42,1288,42352,2920
"6088",9,19,37,175,3046,530,12,20,48,1161,38143,2498
"6089",15,18,45,1295,1399,1840,15,23,55,1324,2688,673
"6090",9,14,30,319,340,301,14,25,82,2104,4573,3353
"6091",11,16,28,198,336,1272,21,29,70,3802,2411,1329
"6092",12,13,24,621,382,379,13,19,51,1862,920,1407
"6093",10,12,60,374,338,107,12,28,55,1381,952,2379
"6094",12,11,34,474,510,184,12,33,64,2184,2736,2321
"6095",10,20,36,142,1774,746,18,23,62,4235,2222,1548
"6096",7,13,24,3261,238,253,12,25,103,1282,2241,2389
"6097",10,14,24,198,581,1077,16,28,61,1730,18917,3045
"6098",8,14,48,276,5751,539,17,31,41,2605,2200,4908
"6099",12,10,33,257,116,200,16,35,70,1425,3436,716
"6100",8,23,26,296,130,217,14,19,68,4730,14296,2622
"6101",11,17,42,196,1471,1092,17,26,41,710,2176,2524
"6102",9,15,34,395,1589,309,16,19,97,4449,10892,1764
"6103",10,14,28,487,1656,389,15,29,42,3124,2759,1168
"6104",13,13,37,1490,439,755,14,30,56,606,3659,960
"6105",8,13,35,209,2064,639,14,27,48,1152,8893,1387
"6106",10,19,34,265,2181,773,13,22,61,1293,9248,1602
"6107",9,14,44,89,1693,937,16,26,57,1080,16948,2422
"6108",10,17,29,597,213,360,22,24,49,3313,3773,1993
"6109",12,16,22,279,217,764,15,30,74,2001,1544,1921
"6110",12,24,28,277,1924,175,16,21,66,1340,8119,1229
"6111",10,25,30,178,186,1180,16,20,83,3096,5033,1592
"6112",10,11,24,2304,152,123,14,28,56,1028,10337,2670
"6113",14,17,34,927,512,1176,17,16,56,951,4146,3821
"6114",9,19,29,488,128,333,15,25,64,1411,921,1024
"6115",9,26,64,645,9577,1588,11,20,54,3361,2229,3631
"6116",9,26,49,319,1715,489,13,21,45,1320,2567,3938
"6117",10,11,40,248,394,116,15,28,44,415,23456,609
"6118",14,16,37,250,1467,215,14,29,79,2273,3951,1370
"6119",7,12,40,460,897,351,13,33,71,2682,807,2021
"6120",9,16,31,96,707,3938,11,22,60,609,1574,2729
"6121",13,16,35,2834,672,49,14,31,64,837,145618,2081
"6122",9,16,27,195,594,107,13,30,46,1601,808,916
"6123",12,13,46,737,570,696,12,27,60,775,3149,3617
"6124",10,20,31,169,1803,2199,17,24,54,2298,14463,1357
"6125",13,10,38,93,7284,126,12,23,41,1511,36367,1229
"6126",11,21,51,1939,249,937,12,27,55,1982,4402,2654
"6127",12,15,24,275,4119,415,17,24,49,1445,281553,2032
"6128",12,12,49,570,155,355,12,27,42,1908,1200,663
"6129",9,15,39,331,145,647,19,25,65,3053,1277,2262
"6130",8,16,21,138,294,619,14,24,83,690,26385,1204
"6131",8,25,21,378,332,475,20,27,69,5771,1625,1409
"6132",9,17,26,327,527,147,15,20,55,1264,5899,2846
"6133",15,13,38,313,201,259,18,23,62,1429,1132,1528
"6134",6,21,29,560,305,345,17,21,57,1543,2726,2509
"6135",12,37,35,184,229,222,13,30,46,1331,50262,922
"6136",8,15,23,1879,1234,470,16,27,58,997,17829,2189
"6137",9,12,77,114,1315,555,12,22,63,4288,4090,828
"6138",12,21,40,208,1028,149,15,31,45,2799,1351,1729
"6139",12,11,27,303,22521,940,13,30,50,1117,4056,1747
"6140",7,15,45,471,224,2893,17,29,92,3472,4778,1830
"6141",15,22,35,633,3427,373,15,29,60,1739,5607,1750
"6142",8,15,49,134,967,856,15,29,56,1641,6612,1390
"6143",11,21,31,531,106,639,12,22,63,479,3229,863
"6144",10,15,38,163,399,518,19,26,53,3035,9038,3357
"6145",11,14,38,1854,259,171,19,21,59,1593,7496,3411
"6146",8,12,46,181,365,554,12,24,47,2825,13662,903
"6147",9,23,52,444,6273,835,11,23,47,1297,47312,1572
"6148",8,22,49,93,899,341,15,23,49,1934,6230,2606
"6149",7,16,30,953,158,1258,17,21,51,1738,16906,730
"6150",11,14,27,682,1687,451,15,25,54,2048,2770,1941
"6151",11,15,51,222,280,732,22,27,70,1726,430464,5779
"6152",7,16,37,139,825,100,13,23,60,905,1414,3065
"6153",11,14,32,206,436,307,11,21,59,2018,4346,2452
"6154",11,15,35,169,72,455,15,22,60,2245,883,581
"6155",8,17,31,223,124,1358,14,26,58,679,4086,2605
"6156",10,13,28,134,765,1036,19,31,50,3534,17641,1767
"6157",13,23,24,244,842,66,14,21,67,2957,2937,1645
"6158",17,20,32,201,1010,194,14,23,40,2763,4172,2769
"6159",13,21,27,1552,172,344,13,30,55,2575,22882,3161
"6160",12,15,21,630,746,149,14,24,61,579,18673,1447
"6161",10,14,23,172,3134,442,18,29,55,1575,5718,3648
"6162",7,13,27,653,349,297,18,23,57,829,2161,1357
"6163",10,16,35,881,300,655,12,26,62,680,39705,852
"6164",11,18,54,1886,307,977,13,27,55,2425,1106,644
"6165",10,20,40,319,878,1040,15,24,89,1049,3043,1249
"6166",12,16,49,188,1294,255,13,34,49,2144,6705,5363
"6167",12,20,34,318,264,287,18,22,58,1523,981,3044
"6168",9,15,64,371,353,155,15,22,48,939,2076,4420
"6169",12,13,32,190,210,2507,14,23,80,1864,42594,2249
"6170",6,23,24,899,208,66,13,27,51,1246,4189,969
"6171",8,15,33,609,185,191,15,30,53,1130,1981,3415
"6172",10,15,47,2440,165,1377,18,21,57,3213,23099,1080
"6173",10,19,45,206,698,254,13,24,49,935,2145,2123
"6174",10,17,33,486,118,352,13,35,37,1149,8628,1841
"6175",12,11,28,215,141,1571,14,26,54,4064,10332,970
"6176",11,12,35,315,114,1230,13,33,89,1288,9259,4571
"6177",11,31,43,381,478,478,15,24,55,1338,5028,1552
"6178",14,10,42,181,381,288,14,24,62,2893,7264,2849
"6179",13,17,25,201,179,301,12,27,50,2462,42180,1576
"6180",9,10,41,647,1435,249,13,25,60,1399,2773,625
"6181",11,17,29,81,343,1832,12,31,63,1687,7842,4571
"6182",9,12,29,1746,253,374,20,22,63,1716,1257,1886
"6183",10,19,28,452,341,2175,18,28,56,1860,15829,1723
"6184",9,22,41,2089,697,268,13,22,76,1833,16530,1431
"6185",8,16,29,645,1105,178,17,23,50,908,71628,597
"6186",11,20,46,116,278,391,15,24,70,5156,3395,3129
"6187",10,16,49,266,594,210,16,22,48,4390,59186,1266
"6188",7,12,19,225,314,284,16,24,68,4740,12672,1990
"6189",9,27,43,301,200,191,13,29,48,980,38238,2056
"6190",12,16,36,94,1411,348,12,21,58,2247,11926,2692
"6191",7,17,39,1265,745,313,16,23,58,1577,2453,2206
"6192",7,14,75,1014,536,234,20,27,56,1603,3485,1949
"6193",7,16,35,254,93,418,13,24,57,2785,85025,2265
"6194",9,23,33,582,916,2250,14,24,72,921,6601,1286
"6195",8,21,35,663,384,270,16,24,70,2356,3309,1258
"6196",8,18,55,572,528,1120,16,22,69,940,51884,630
"6197",11,18,55,156,111,170,15,22,62,3066,1382,753
"6198",8,13,34,124,295,653,14,19,82,3467,10166,2358
"6199",7,10,30,393,1361,437,17,25,57,7748,702,2848
"6200",12,23,27,148,22541,175,18,22,46,2056,3616,859
"6201",10,12,22,1202,786,179,16,20,52,1030,33039,1717
"6202",9,28,27,1726,3715,442,15,21,47,1730,11268,582
"6203",10,20,56,272,4247,114,20,22,63,2429,2291,2045
"6204",14,13,32,316,181,468,15,22,60,1682,36359,2697
"6205",9,18,71,206,2829,707,11,38,100,2328,3480,1637
"6206",8,16,68,199,224,905,13,24,58,990,23249,3365
"6207",10,13,44,133,740,657,14,34,65,2679,56206,1143
"6208",13,15,27,837,1772,1961,16,25,57,1389,2972,1163
"6209",10,14,29,375,360,2234,16,22,42,1031,4062,1422
"6210",11,18,15,1381,806,431,16,28,56,697,10327,989
"6211",8,11,29,114,74,392,16,19,51,705,5861,1428
"6212",10,14,50,1132,845,2363,15,17,47,1105,3148,817
"6213",9,16,42,388,329,559,13,22,51,824,5228,1667
"6214",11,19,35,182,14868,235,15,19,63,2127,1379,1245
"6215",12,18,29,227,1718,575,17,19,49,1063,2550,1275
"6216",7,15,27,147,347,2973,16,36,79,1002,147948,2664
"6217",12,12,65,258,433,132,13,23,70,1761,2149,1338
"6218",9,11,28,1453,107,748,12,29,80,1532,11674,1183
"6219",13,16,29,851,210,699,16,24,72,2827,2335,1159
"6220",11,17,28,103,3584,1561,14,32,56,1854,118877,1564
"6221",11,25,26,3579,615,498,15,22,96,2651,3359,1523
"6222",10,16,28,376,1423,278,14,25,70,2964,1666,3023
"6223",9,26,31,313,805,375,14,24,53,1710,4875,1642
"6224",10,20,38,290,1213,321,19,32,65,851,25903,6935
"6225",7,18,22,243,154,291,12,21,55,853,3508,2133
"6226",11,20,35,557,1663,227,15,20,41,504,3825,1826
"6227",16,18,46,1456,320,278,18,21,66,855,14667,2525
"6228",7,12,73,493,383,732,16,25,62,868,1835,1868
"6229",8,10,35,63,671,635,13,35,57,2740,1257,547
"6230",10,19,27,649,149,1203,15,30,70,991,73136,1561
"6231",8,14,31,488,1368,1867,12,20,73,1137,23381,2257
"6232",12,16,19,553,243,419,14,26,45,957,48313,2194
"6233",9,13,38,1069,402,1264,15,28,80,582,1845,1124
"6234",8,18,29,94,1756,1173,13,26,51,2670,2668,2578
"6235",7,14,70,299,2574,563,13,23,54,2426,3283,2091
"6236",12,15,35,636,752,157,13,28,59,2537,2377,1978
"6237",11,11,45,512,557,198,13,25,54,1832,3057,1006
"6238",9,21,38,901,1522,1734,15,24,45,3699,1928,3040
"6239",15,17,52,69,1895,283,18,33,48,3555,2735,1522
"6240",10,16,17,696,395,1156,13,23,62,2182,1019,2095
"6241",8,12,40,139,258,723,13,23,61,1905,2568,3145
"6242",11,18,33,1616,1415,1883,14,23,59,990,4587,1471
"6243",10,18,34,111,169,981,18,21,86,1730,5440,4579
"6244",14,17,26,1733,437,860,14,34,44,1997,3855,3149
"6245",9,14,36,194,629,68,17,23,70,894,1283,2350
"6246",7,20,50,159,943,815,16,20,51,1002,1559,3183
"6247",14,15,41,188,93,2248,11,24,55,2100,9235,826
"6248",9,20,44,269,401,1353,16,27,51,1299,5280,4256
"6249",7,13,39,2424,585,843,13,44,52,857,3382,2259
"6250",10,21,52,1279,2729,611,14,30,64,852,2449,1194
"6251",11,20,36,239,12307,526,21,22,48,1852,676,2727
"6252",9,17,30,88,347,297,18,20,43,2527,138618,744
"6253",7,15,64,377,8277,1059,12,22,65,1747,1446,1876
"6254",13,12,59,1063,737,195,15,23,50,983,3871,1751
"6255",9,21,31,137,2010,150,15,18,73,1382,5522,2206
"6256",9,20,26,204,195,118,20,21,93,2712,7171,863
"6257",8,16,34,2051,522,175,15,19,53,702,5872,2179
"6258",7,23,24,186,1338,43,15,27,62,1035,41359,1442
"6259",14,11,44,772,2443,232,18,28,69,3272,1798,941
"6260",15,13,38,195,1300,1625,18,24,59,1930,4987,888
"6261",12,20,30,296,581,435,17,26,63,943,5165,657
"6262",13,21,49,795,136,1370,28,18,58,702,357712,1371
"6263",8,20,39,187,677,478,17,24,61,581,5084,1920
"6264",12,22,37,436,631,57,19,21,56,2917,4985,2279
"6265",10,12,24,287,61893,123,15,24,50,1199,4948,1286
"6266",14,11,48,511,493,590,14,19,82,1134,3864,3301
"6267",10,17,42,1051,1468,904,14,25,59,1840,52499,1460
"6268",12,21,38,679,794,232,13,20,56,3448,5121,3092
"6269",16,11,37,166,178,467,19,21,51,573,2510,1325
"6270",9,21,60,197,1036,86,15,30,60,2147,14197,4148
"6271",10,19,55,405,4531,181,12,25,64,476,3491,2370
"6272",11,9,29,237,89687,926,18,20,50,3186,1487,1078
"6273",8,22,30,174,76,213,16,25,74,2014,8023,2843
"6274",15,18,24,338,174,813,16,24,74,2286,1623,3265
"6275",12,17,39,440,117,3332,18,21,61,1296,39720,753
"6276",13,19,27,533,90,185,16,21,55,1055,8324,2090
"6277",10,12,26,372,3055,883,13,25,49,2607,1300,2153
"6278",8,12,27,1051,214,1471,16,28,82,1564,6116,4315
"6279",8,18,40,1147,3958,877,22,25,73,1734,4292,1434
"6280",14,13,28,952,577,129,15,24,55,1419,19504,1117
"6281",8,26,27,179,713,772,14,22,65,1452,11694,3736
"6282",8,15,40,1472,626,1600,13,25,57,2227,1538,1614
"6283",9,16,38,742,193,196,15,19,55,1633,10630,1355
"6284",9,42,57,896,177,106,13,26,49,3254,70318,2530
"6285",8,15,46,104,247,144,15,31,53,3272,1591,1386
"6286",8,15,41,1052,574,155,14,19,49,921,6921,1844
"6287",9,24,20,135,100,208,16,19,45,4024,4835,996
"6288",13,15,30,567,253,433,12,21,91,1158,15150,746
"6289",8,16,34,1478,883,517,14,20,58,1135,21558,4961
"6290",9,14,24,1592,430,984,16,31,56,1958,8244,685
"6291",10,18,33,158,871,553,16,26,88,1078,18894,1188
"6292",9,18,45,151,9219,434,15,22,88,1441,10047,2387
"6293",9,24,46,3492,82,1391,17,26,78,2614,7060,1424
"6294",8,21,56,423,92,96,16,22,53,1209,3858,2743
"6295",8,12,42,407,2569,307,14,33,69,654,3004,6333
"6296",9,25,33,315,247,249,15,32,73,1392,1687,1442
"6297",12,25,24,3915,572,458,14,23,82,1676,623,1128
"6298",11,12,51,636,279,804,21,31,55,2209,6937,422
"6299",8,20,81,416,3383,205,19,19,52,2128,55303,596
"6300",8,21,30,278,5583,2002,15,19,68,753,951,1156
"6301",7,11,25,529,231,891,14,24,73,2489,12694,2524
"6302",11,12,32,4145,14523,165,19,21,73,2660,11157,1651
"6303",8,32,35,156,88,372,13,23,53,3869,1747,1639
"6304",9,11,42,190,1143,559,14,27,51,3019,1804,1049
"6305",7,14,27,517,1190,755,19,27,63,1351,3276,2353
"6306",12,10,38,514,115,2803,18,30,58,2540,10419,2538
